QUOTE_UNIXTIME;QUOTE_READTIME;QUOTE_DATE;QUOTE_TIME_HOURS;UNDERLYING_LAST;EXPIRE_DATE;EXPIRE_UNIX;DTE;C_DELTA;C_GAMMA;C_VEGA;C_THETA;C_RHO;C_IV;C_VOLUME;C_LAST;C_SIZE;C_BID;C_ASK;STRIKE;P_BID;P_ASK;P_SIZE;P_LAST;P_DELTA;P_GAMMA;P_VEGA;P_THETA;P_RHO;P_IV;P_VOLUME;STRIKE_DISTANCE;STRIKE_DISTANCE_PCT;CallPutParityCriterion;C_MID;P_MID;C_BIDASKSPREAD;P_BIDASKSPREAD;YTE;calc;volume;Forward;LogMoneyness;FwdPct;LogMoneyFwdPct
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-02-28;1551387600;57.27;0,83038;0,00089;2,45529;-0,54051;2,06301;0,29119;1;288.88; 1 x 1;259.8;277.9;2225;25.6;26.81; 42 x 41;25.1;-0,16705;0,00092;2,46522;-0,62335;-0,69905;0,2827;3;246.8;0.1;1.001849438;268.85;26.205;18.1;1.21;0.15690411;2467.197071;4;2467.197072;-0.044873826;2472.22222;-0.04575749
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,06638;0,00065;1,43739;-0,16782;0,31749;0,18167;285;4.66; 49 x 49;5.4;5.99;2790;318.3;331.21; 49 x 49;212.3;-1;0;-3192,40005;0;0;-0.00006;40;318.2;0.13;1.000293907;5.695;324.755;0.59;12.91;0.197890411;2471.033746;325;2471.033746;0.052725527;3206.89655;-0.060480747
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,02255;0,00025;0,6083;-0,0718;0,11042;0,18377;4;1.75; 49 x 49;1.55;1.85;2910;433.61;446.5; 49 x 49;342.3;-0,99619;0;0;-0,13791;-5,81559;0,0001;12;438.2;0.18;1.000039519;1.7;440.055;0.3;12.89;0.197890411;2471.662323;16;2471.662322;0.070903852;3548.78049;-0.086186148
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,07991;0,00077;1,64521;-0,19324;0,37815;0,18228;3;8.12; 49 x 49;6.81;7.3;2770;303.4;310.4; 49 x 49;180.31;-1;0;-2992,39975;0;0;-0,0001;1;298.2;0.12;1.000579422;7.055;306.9;0.49;7;0.197890411;2470.328636;4;2470.328637;0.049725036;3147.72727;-0.055517327
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,06392;0,00064;1,38779;-0,16199;0,30292;0,18124;24;7.31; 49 x 49;5.2;5.59;2795;322.99;335.9; 49 x 49;339.5;-1;0;-3242,40014;0;0;0,00014;60;323.2;0.13;1.000289803;5.395;329.445;0.39;12.91;0.197890411;2471.043884;84;2471.043884;0.053501354;3212.64368;-0.060480748
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,01832;0,00024;0,50348;-0,05943;0,08791;0,18491;10;8.7; 49 x 49;1.2;1.44;2935;458;471; 49 x 49;366.3;-0,99551;0;0;-0,13814;-5,86606;-0,00018;12;463.2;0.19;0.999979557;1.32;464.5;0.24;13;0.197890411;2471.810531;22;2471.810531;0.074592927;3623.45679;-0.091514981
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,0579;0,00056;1,29275;-0,15054;0,27724;0,18187;1;8.15; 49 x 49;4.7;5;2805;332.39;345.29; 49 x 49;203.2;-0,99592;0;0;-0,13838;-5,60664;0,00019;1;333.2;0.14;1.00026738;4.85;338.84;0.3;12.9;0.197890411;2471.099278;2;2471.099277;0.055042672;3261.62791;-0.065501549
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,02614;0,00028;0,67531;-0,07984;0,12532;0,18313;220;2.25; 49 x 49;1.8;2.1;2895;418.89;431.9; 49 x 49;183.77;-0,99602;0;0;-0,138;-5,7861;-0,00023;1;423.2;0.17;1.000070812;1.95;425.395;0.3;13.01;0.197890411;2471.584983;221;2471.584982;0.06867302;3487.95181;-0.080921908
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,00887;0,00011;0,26717;-0,03219;0,0424;0,18964;20;3.31; 49 x 49;0.45;0.75;3020;541.79;554.8; 49 x 49;515.08;-0,9961;0;0;-0,13797;-6,03611;0,00027;1;548.2;0.22;0.999819536;0.6;548.295;0.3;13.01;0.197890411;2472.206143;21;2472.206144;0.086922262;3871.79487;-0.107905397
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,05332;0,0005;1,20972;-0,14135;0,25517;0,18159;1;8.46; 49 x 49;4.2;4.6;2815;341.81;354.71; 49 x 49;94.75;-1;0;-3442,39971;0;0;0,0004;1;343.2;0.14;1.000220249;4.4;348.26;0.4;12.9;0.197890411;2471.215718;2;2471.215717;0.056567742;3273.25581;-0.065501548
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,02987;0,00038;0,75227;-0,08811;0,14191;0,18263;11;4.1; 49 x 49;2.1;2.4;2880;404.3;417.29; 49 x 49;390;-1;0;-4092,40008;0;0;0,00051;7;408.2;0.17;1.000105903;2.25;410.795;0.3;12.99;0.197890411;2471.498261;18;2471.498261;0.066432179;3469.87952;-0.080921908
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,09051;0,00078;1,81263;-0,21341;0,42976;0,18336;3;9.45; 49 x 49;8;8.5;2755;289.7;296.71; 49 x 49;167.4;-1;0;-2842,40004;0;0;0,00059;1;283.2;0.12;1.000622505;8.25;293.205;0.5;7.01;0.197890411;2470.222275;4;2470.222274;0.04738557;3130.68182;-0.055517328
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,0083;0,00012;0,25775;-0,03127;0,04079;0,18949;2;0.37; 49 x 49;0.45;0.7;3025;546.8;559.71; 49 x 49;244.2;-0,99618;0;0;-0,13813;-6,04636;0,00059;1;553.2;0.22;0.999814876;0.575;553.255;0.25;12.91;0.197890411;2472.217667;3;2472.217667;0.087638673;3878.20513;-0.107905398
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,05549;0,00054;1,24834;-0,14515;0,26531;0,18104;370;6.88; 49 x 49;4.4;4.79;2810;337.1;349.99; 49 x 49;251.8;-0,99622;0;0;-0,13841;-5,61663;0,0006;3;338.2;0.14;1.000252669;4.595;343.545;0.39;12.89;0.197890411;2471.135621;373;2471.135621;0.055809739;3267.44186;-0.065501549
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,08325;0,00073;1,69661;-0,19935;0,39406;0,18238;30;12.6; 49 x 49;7.11;7.7;2765;298.8;305.8; 49 x 49;83.2;-1;0;-2942,40038;0;0;0,00062;27;293.2;0.12;1.000598553;7.405;302.3;0.59;7;0.197890411;2470.281405;57;2470.281406;0.048948706;3142.04545;-0.055517327
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,09889;0,00088;1,93383;-0,22788;0,46853;0,18344;3;9.93; 49 x 49;8.9;9.5;2745;280.7;287.6; 49 x 49;101.9;-0,97781;0,0004;0,4837;-0,17288;-5,40024;0,11453;1;273.2;0.11;1.000622951;9.2;284.15;0.6;6.9;0.197890411;2470.221174;4;2470.221173;0.045806509;3084.26966;-0.050609993
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,11202;0,00091;2,11697;-0,25118;0,53075;0,18454;12;19.36; 49 x 49;10.4;11.09;2730;267.4;274.21; 49 x 49;190.72;-0,95353;0,00058;0,99359;-0,22169;-5,25252;0,13186;6;258.2;0.1;1.000666667;10.745;270.805;0.69;6.81;0.197890411;2470.113258;18;2470.113257;0.043445781;3033.33333;-0.04575749
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,12211;0,00095;2,24557;-0,26706;0,57595;0,18542;5;22; 49 x 49;11.6;12.3;2720;258.71;265.41; 49 x 49;100;-0,93864;0,00074;1,27321;-0,2513;-5,15922;0,13947;2;248.2;0.1;1.0006875;11.95;262.06;0.7;6.7;0.197890411;2470.061832;7;2470.061832;0.041861079;3022.22222;-0.04575749
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,15024;0,00111;2,58241;-0,31118;0,70422;0,18813;158;16.77; 49 x 49;15.2;16.01;2695;237.6;244.1; 49 x 49;261.05;-0,89851;0,00099;1,89666;-0,32214;-4,92099;0,15282;1;223.2;0.09;1.00074397;15.605;240.85;0.81;6.5;0.197890411;2469.922451;159;2469.922452;0.037875452;2961.53846;-0.040958607
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,1623;0,00117;2,71779;-0,32988;0,7594;0,18962;208;25.7; 49 x 49;16.89;17.7;2685;229.4;235.79; 49 x 49;218.6;-0,88251;0,00116;2,11993;-0,34978;-4,82521;0,15628;16;213.2;0.09;1.000767225;17.295;232.595;0.81;6.39;0.197890411;2469.865057;224;2469.865058;0.036271064;2950.54945;-0.040958608
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,17493;0,00124;2,85379;-0,34814;0,81802;0,19052;4;30.5; 49 x 49;18.7;19.59;2675;221.3;227.69; 49 x 49;284.8;-0,86589;0,00119;2,32985;-0,37561;-4,72796;0,15967;516;203.2;0.08;1.000788785;19.145;224.495;0.89;6.39;0.197890411;2469.811849;520;2469.811849;0.034659917;2907.6087;-0.036212173
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,18863;0,00131;2,98926;-0,36721;0,87956;0,19212;160;21.16; 49 x 49;20.7;21.7;2665;213.5;219.7; 49 x 49;209.3;-0,84916;0,00124;2,53461;-0,40158;-4,62818;0,16357;16;193.2;0.08;1.000810507;21.2;216.6;1;6.2;0.197890411;2469.758245;176;2469.758244;0.03304277;2896.73913;-0.036212173
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,20328;0,00128;3,12154;-0,38635;0,94203;0,19366;2;32.55; 49 x 49;22.9;23.9;2655;205.8;211.9; 49 x 49;197.2;-0,83186;0,00137;2,72657;-0,42716;-4,52832;0,16705;2;183.2;0.07;1.000832392;23.4;208.85;1;6.1;0.197890411;2469.704239;4;2469.704238;0.031419578;2854.83871;-0.031517051
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,23305;0,00136;3,37548;-0,42437;1,07407;0,19672;42;37.24; 49 x 49;27.7;28.9;2635;191;196.9; 49 x 49;187.8;-0,79621;0,0015;3,0855;-0,47755;-4,321;0,17329;111;163.2;0.07;1.000914611;28.3;193.95;1.2;5.9;0.197890411;2469.501367;153;2469.501367;0.028171349;2833.33333;-0.031517051
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,29682;0,00159;3,82005;-0,49629;1,35316;0,20426;24;61.5; 49 x 49;39.8;41.19;2595;163.6;169.09; 49 x 49;199;-0,72212;0,00167;3,67192;-0,56616;-3,89956;0,18467;122;123.2;0.05;1.00100578;40.495;166.345;1.39;5.49;0.197890411;2469.27645;146;2469.276451;0.021567648;2731.57895;-0.022276395
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,34813;0,00162;4,07715;-0,54367;1,56576;0,21106;487;59; 49 x 49;50.99;52.5;2565;145.21;150.31; 49 x 49;191.75;-0,66473;0,00168;3,99573;-0,62211;-3,58129;0,19289;1;93.2;0.04;1.001081871;51.745;147.76;1.51;5.1;0.197890411;2469.088764;488;2469.088764;0.016550666;2671.875;-0.017728767
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,36584;0,00162;4,14597;-0,55775;1,63491;0,21272;359;69.39; 49 x 49;55.1;56.71;2555;139.4;144.5; 49 x 49;176.53;-0,64659;0,00172;4,08148;-0,638;-3,47546;0,19534;262;83.2;0.03;1.001097847;55.905;141.95;1.61;5.1;0.197890411;2469.049361;621;2469.049362;0.014861132;2634.02062;-0.013228266
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,59949;0,00142;4,24851;-0,6464;2,43209;0,24728;15;159.7; 49 x 49;134.2;136.7;2410;76.31;78.1; 49 x 49;77.25;-0,39726;0,00146;4,24927;-0,73385;-2,117;0,23202;4;61.8;0.03;1.001458506;135.45;77.205;2.5;1.79;0.197890411;2468.160173;19;2468.160174;-0.010356298;2484.53608;-0.013228265
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,62086;0,00139;4,18203;-0,64198;2,4838;0,24995;1;170.61; 49 x 49;142.79;147.7;2395;71.39;73.11; 49 x 49;108.2;-0,37537;0,00146;4,18041;-0,72993;-1,99954;0,23563;1;76.8;0.03;1.001572025;145.245;72.25;4.91;1.72;0.197890411;2467.88043;2;2467.88043;-0.013018596;2469.07216;-0.013228265
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,64726;0,00133;4,07805;-0,63506;2,54105;0,25472;112;188.38; 49 x 49;156.51;161.5;2375;65.31;66.9; 49 x 49;56.11;-0,34843;0,0014;4,07421;-0,72198;-1,85126;0,24049;1;96.8;0.04;1.001625263;159.005;66.105;4.99;1.59;0.197890411;2467.749258;113;2467.749258;-0.016637416;2473.95833;-0.017728766
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,72109;0,0012;3,68508;-0,59472;2,63553;0,26712;16;181.7; 49 x 49;200.1;205.6;2315;49.5;50.8; 49 x 49;69.7;-0,27376;0,00121;3,67134;-0,67715;-1,45221;0,25358;95;156.8;0.06;1.00175378;202.85;50.15;5.5;1.3;0.197890411;2467.432667;111;2467.432666;-0.027694315;2462.76596;-0.026872147
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,74266;0,00114;3,53364;-0,57622;2,64195;0,27173;15;172.2; 49 x 49;215.5;221.01;2295;45.2;46.49; 49 x 49;51.9;-0,25186;0,0011;3,52165;-0,65974;-1,33747;0,25887;68;176.8;0.07;1.001895425;218.255;45.845;5.51;1.29;0.197890411;2467.083828;83;2467.083828;-0.031401217;2467.74194;-0.031517052
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-15;1552680000;72.23;0,89366;0,00054;1,94118;-0,34294;2,01051;0,30987;500;413.25; 49 x 49;380.7;387.09;2100;17.3;18; 49 x 49;13.6;-0,10544;0,00054;2,0073;-0,42633;-0,55398;0,30033;5;371.8;0.15;1.00262619;383.895;17.65;6.39;0.7;0.197890411;2465.28569;505;2465.285691;-0.06964796;2470.58824;-0.070581075
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,01816;0,00024;0,53355;-0,05223;0,10177;0,18291;27;20.7; 315 x 331;1.2;1.56;2980;499.51;517.8; 1 x 1;318.9;-0,99594;0;0;-0,12281;-7,09826;-0.00009;1;508.2;0.21;0.999676174;1.38;508.655;0.36;18.29;0.236246575;2472.560678;28;2472.560679;0.081069306;3772.1519;-0.102372909
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,10271;0,00079;2,15951;-0,2119;0,57447;0,18239;45;14.8; 114 x 114;9.91;10.69;2765;294.4;312.9; 1 x 1;126;-1;0;-2942,39996;0;0;0.00006;20;293.2;0.12;1.000039783;10.3;303.65;0.78;18.5;0.236246575;2471.66167;65;2471.66167;0.048706113;3142.04545;-0.055517327
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,01882;0,0002;0,54903;-0,05358;0,10513;0,18279;11;2.15; 327 x 288;1.25;1.6;2975;494.59;512.9; 1 x 1;191.2;-0,99582;0;0;-0,12363;-7,086;0.00007;5;503.2;0.2;0.999690756;1.425;503.745;0.35;18.31;0.236246575;2472.524613;16;2472.524613;0.080346347;3718.75;-0.096910013
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,03335;0,00032;0,90908;-0,08844;0,19087;0,17925;5;4.05; 215 x 215;2.6;2.94;2900;421.2;439.59; 1 x 1;410.68;-1;0;-4292,3996;0;0;-0,00015;5;428.2;0.17;0.999787931;2.77;430.395;0.34;18.39;0.236246575;2472.284295;10;2472.284295;0.069299588;3493.9759;-0.080921907
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,09097;0,00075;1,97471;-0,1932;0,50962;0,1812;26;14.15; 123 x 123;8.5;9.2;2780;307.99;326.4; 1 x 1;226.45;-1;0;-3092,39972;0;0;-0,00021;1;308.2;0.13;1.00003777;8.85;317.195;0.7;18.41;0.236246575;2471.666646;27;2471.666645;0.051054899;3195.4023;-0.060480748
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,08391;0,00067;1,8629;-0,18152;0,47138;0,18109;35;32; 129 x 136;7.7;8.4;2790;317.11;335.51; 1 x 1;286.4;-1;0;-3192,3997;0;0;-0,00022;1;318.2;0.13;1.000007168;8.05;326.31;0.7;18.4;0.236246575;2471.742281;36;2471.742283;0.052601016;3206.89655;-0.060480747
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,01494;0,00018;0,46428;-0,04619;0,0862;0,18338;63;2.15; 334 x 292;1;1.3;3000;519.1;537.5; 1 x 1;218.03;-0,99554;0;0;-0,12325;-7,14592;-0,00023;1;528.2;0.21;0.999636667;1.15;528.3;0.3;18.4;0.236246575;2472.658399;64;2472.658398;0.083957133;3797.46835;-0.102372908
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,09868;0,00083;2,09739;-0,20543;0,55262;0,18178;22;6.95; 117 x 117;9.4;10.2;2770;298.89;317.41; 1 x 1;268;-1;0;-2992,39963;0;0;-0,00028;1;298.2;0.12;1.000039711;9.8;308.15;0.8;18.52;0.236246575;2471.661847;23;2471.661848;0.049490715;3147.72727;-0.055517327
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,02486;0,00027;0,71884;-0,07064;0,14389;0,18042;5;8.57; 246 x 262;1.85;2.19;2935;455.2;473.6; 1 x 1;366.55;-0,99528;0;0;-0,12273;-6,99106;0,00029;12;463.2;0.19;0.999706985;2.02;464.4;0.34;18.4;0.236246575;2472.484476;17;2472.484475;0.074474532;3623.45679;-0.091514981
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,09439;0,0008;2,0387;-0,19967;0,53136;0,18101;160;8.93; 120 x 122;9;9.7;2775;303.4;321.9; 1 x 1;272.1;-1;0;-3042,39977;0;0;0,00032;1;303.2;0.12;1.000021622;9.35;312.65;0.7;18.5;0.236246575;2471.706558;161;2471.706557;0.050266078;3153.40909;-0.055517328
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,04256;0,00037;1,10619;-0,10738;0,24307;0,17898;8;2.7; 261 x 190;3.4;3.9;2870;392;410.41; 1 x 1;372.7;-0,9954;0;0;-0,12297;-6,83573;0,00033;1;398.2;0.16;0.999761324;3.65;401.205;0.5;18.41;0.236246575;2472.350091;9;2472.350091;0.064771929;3416.66667;-0.075720714
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,03089;0,00028;0,84808;-0,08216;0,17552;0,17988;5;3.75; 223 x 223;2.35;2.71;2910;430.9;449.3; 1 x 1;420.38;-0,99559;0;0;-0,12329;-6,93107;0,00041;5;438.2;0.18;0.999769759;2.53;440.1;0.36;18.4;0.236246575;2472.32923;10;2472.329232;0.070786685;3548.78049;-0.086186148
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,06541;0,00061;1,54691;-0,15042;0,3707;0,17958;4;6.1; 149 x 155;5.69;6.31;2820;344.89;363.3; 1 x 1;157.01;-1;0;-3492,39972;0;0;0,00049;10;348.2;0.14;0.999948582;6;354.095;0.62;18.41;0.236246575;2471.887101;14;2471.887099;0.057220477;3279.06977;-0.065501549
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,02177;0,00025;0,62872;-0,06137;0,12265;0,18181;1;23.43; 263 x 264;1.56;1.85;2955;475;493.29; 1 x 1;212.9;-1;0;-4842,39962;0;0;0,00055;10;483.2;0.2;0.999729272;1.705;484.145;0.29;18.29;0.236246575;2472.429355;11;2472.429356;0.077433594;3693.75;-0.096910013
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,04682;0,00047;1,18809;-0,11474;0,26526;0,17861;8;2.9; 199 x 181;3.8;4.3;2860;382.4;400.91; 1 x 1;220.91;-0,99558;0;0;-0,12309;-6,81185;0,00066;1;388.2;0.16;0.999777972;4.05;391.655;0.5;18.51;0.236246575;2472.308922;9;2472.308922;0.063263297;3404.7619;-0.075720713
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,03918;0,00043;1,04057;-0,10046;0,22551;0,17921;32;2.8; 236 x 221;3.1;3.6;2880;401.9;420.31; 1 x 1;500.8;-0,99608;0;0;-0,12336;-6,85991;0,00066;9;408.2;0.17;0.999831597;3.35;411.105;0.5;18.41;0.236246575;2472.176321;41;2472.176322;0.066313045;3469.87952;-0.080921908
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,10993;0,0009;2,27928;-0,22391;0,61884;0,18255;1;36.56; 100 x 100;10.9;11.71;2755;285.6;304; 1 x 1;132.1;-0,97839;0,0003;0,52165;-0,15365;-6,46055;0,10803;243;283.2;0.12;1.000092559;11.305;294.8;0.81;18.4;0.236246575;2471.531238;244;2471.531238;0.047155499;3130.68182;-0.055517328
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,11972;0,00094;2,41128;-0,23816;0,66951;0,18362;45;45.3; 93 x 93;12.11;12.9;2745;276.8;295.2; 1 x 1;178.01;-0,96011;0,00052;0,9375;-0,18412;-6,33533;0,12187;1;273.2;0.11;1.000092896;12.505;286;0.79;18.4;0.236246575;2471.530404;46;2471.530405;0.045576391;3084.26966;-0.050609993
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,1292;0,00096;2,54092;-0,25201;0,72006;0,18359;1;14.1; 84 x 82;13.3;14.21;2735;268.2;286.5; 1 x 1;125.44;-0,94382;0,00067;1,28214;-0,21278;-6,21644;0,1303;15;263.2;0.11;1.000129799;13.755;277.35;0.91;18.3;0.236246575;2471.43921;16;2471.43921;0.044007398;3073.03371;-0.050609994
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,1341;0,00096;2,60894;-0,25912;0,74783;0,18436;3;11.2; 80 x 80;14.01;14.9;2730;263.9;282.2; 1 x 1;129.1;-0,93576;0,00071;1,43248;-0,22581;-6,16024;0,134;2;258.2;0.1;1.000130037;14.455;273.05;0.89;18.3;0.236246575;2471.438622;5;2471.438622;0.043212818;3033.33333;-0.04575749
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,14992;0,00104;2,811;-0,28126;0,83277;0,18587;43;17.7; 69 x 69;16.2;17.19;2715;251.29;269.6; 1 x 1;259.25;-0,91197;0,00085;1,86134;-0,26513;-5,98655;0,14271;1;243.2;0.1;1.000187845;16.695;260.445;0.99;18.31;0.236246575;2471.295779;44;2471.295779;0.040845107;3016.66667;-0.045757491
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,15466;0,00102;2,87824;-0,28834;0,86294;0,18673;1;14; 64 x 64;17;17.99;2710;247.1;265.41; 1 x 1;112.7;-0,90401;0,00098;1,98455;-0,27692;-5,93204;0,14528;74;238.2;0.1;1.000191882;17.495;256.255;0.99;18.31;0.236246575;2471.285805;75;2471.285805;0.040046316;3011.11111;-0.04575749
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,16021;0,00106;2,94467;-0,29643;0,89247;0,18648;1;24.95; 61 x 61;17.8;18.81;2705;243;261.29; 1 x 1;196.2;-0,89574;0,00103;2,11197;-0,28944;-5,87497;0,14751;1;233.2;0.09;1.000221811;18.305;252.145;1.01;18.29;0.236246575;2471.211857;2;2471.211858;0.03925729;2972.52747;-0.040958607
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,17215;0,00117;3,08369;-0,31195;0,95658;0,18777;1;15.6; 57 x 57;19.6;20.7;2695;237.4;249.71; 1 x 1;243.8;-0,88304;0,00107;2,3049;-0,30645;-5,77895;0,14979;1;223.2;0.09;1.000061224;20.15;243.555;1.1;12.31;0.236246575;2471.608677;2;2471.608678;0.037579058;2961.53846;-0.040958607
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,1784;0,00117;3,15324;-0,32005;0,99053;0,18934;3;20.9; 55 x 55;20.61;21.71;2690;233.7;246; 1 x 1;248.8;-0,87296;0,00114;2,45157;-0,3227;-5,70928;0,15273;1;218.2;0.09;1.000167286;21.16;239.85;1.1;12.3;0.236246575;2471.346578;4;2471.346578;0.036818626;2956.04396;-0.040958608
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,18503;0,00121;3,21827;-0,32703;1,02226;0,18931;1;17.3; 51 x 51;21.5;22.7;2685;229.7;242; 1 x 1;111.97;-0,86465;0,00118;2,56167;-0,33378;-5,65292;0,15452;1;213.2;0.09;1.000189944;22.1;235.85;1.2;12.3;0.236246575;2471.290593;2;2471.290593;0.036020474;2950.54945;-0.040958608
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,19143;0,00114;3,28557;-0,33501;1,0557;0,19048;2;32.64; 50 x 49;22.6;23.7;2680;225.79;238.11; 1 x 1;184;-0,85595;0,00122;2,67431;-0,34611;-5,59347;0,15644;1;208.2;0.08;1.000208955;23.15;231.95;1.1;12.32;0.236246575;2471.243621;3;2471.243621;0.035219233;2913.04348;-0.036212173
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-03-29;1553889600;86.23;0,25294;0,00139;3,85732;-0,40671;1,38212;0,19732;1;49.68; 35 x 35;33.71;35.09;2635;192.89;205.01; 1 x 1;179;-0,77722;0,00139;3,5535;-0,44743;-5,04794;0,17171;1;163.2;0.07;1.000497154;34.4;198.95;1.38;12.12;0.236246575;2470.531766;2;2470.531765;0.027990177;2833.33333;-0.031517051
